algo,input,mode,threads,run,instructions,cycles,cpi,ipc,branch_miss_rate,cache_miss_rate,stalled_be_ratio,L1_dcache_load_misses,LLC_load_misses,dTLB_load_misses,iTLB_load_misses,time_sec,energy_pkg_joules,energy_ram_joules,energy_total_joules,power_watts,edp,ed2p
insertionsort,100000,parallel,2,1,27033099.0,25015095.0,0.9253506229529955,1.080671450578141,0.0866497526119683,0.194592587004335,0.0,118458.0,2192.0,870.0,744.0,0.006346326,0.2,0.01,0.21000000000000002,33.090011449143965,0.0013327284600000002,8.45792927663796e-06
insertionsort,100000,parallel,4,1,27833211.0,46430619.0,1.668173284067009,0.5994581075905966,0.09028214756646966,0.07547772906222863,0.0,121247.0,870.0,860.0,771.0,0.006294669500000001,0.18,0.01,0.19,30.184269404454035,0.0011959872050000002,7.528344181703749e-06
insertionsort,100000,parallel,8,1,65945318.0,1057568598.0,16.03705357823887,0.062355593882714735,0.02979438626147327,0.27646284907532465,0.0,123420.0,4605.0,1056.0,887.0,0.049459926,3.16,0.12,3.2800000000000002,66.31631434305017,0.16222855728000002,0.008023812438155562
insertionsort,100000,serial,1,1,27451891.0,26493306.0,0.9650812761860376,1.0361821586177278,0.09247703003811414,0.11964729480868892,0.0,116098.0,1144.0,600.0,506.0,0.0083706055,0.21,0.01,0.22,26.282447548149296,0.0018415332099999998,1.541474801605865e-05
mergesort,100,parallel,2,1,1410412.0,18274872.0,12.957116076720844,0.07717766778339132,0.03924453535132364,0.4186568077095595,0.0,18836.0,1037.0,671.0,649.0,0.013136190499999999,0.45,0.02,0.47000000000000003,35.77901827778762,0.006174009534999999,8.11029654005764e-05
mergesort,100,parallel,4,1,832628.0,1849801.0,2.22164159744808,0.4501176072453199,0.08024060582292604,0.3170098025447294,0.0,18350.0,717.0,649.0,599.0,0.003934269,0.1,0.0,0.1,25.41768242080041,0.0003934269,1.5478472564361e-06
mergesort,100,parallel,8,1,977339.0,5317961.0,5.441265517901158,0.18378077612829427,0.06250082411424202,0.20583055583856086,0.0,19947.0,499.0,710.0,677.0,0.003457197,0.06,0.0,0.06,17.3551000998786,0.00020743182,7.1713266580854e-07
mergesort,100,serial,1,1,693094.0,984026.0,1.4197583588950418,0.7043452103907824,0.09372372293462267,0.22164353067181888,0.0,13738.0,485.0,492.0,464.0,0.0014913535000000001,0.07,0.0,0.07,46.93722849746891,0.00010439474500000002,1.5568946833735754e-07
mergesort,500,parallel,2,1,909316.0,1587598.0,1.7459255088440102,0.5727621224012628,0.08980701250107159,0.25665407889348923,0.0,18165.0,1057.0,652.0,663.0,0.0049973875,0.23,0.01,0.24000000000000002,48.02509311115058,0.0011993729999999999,5.993731638037499e-06
mergesort,500,parallel,4,1,931577.0,2002259.0,2.149322063554596,0.46526298545792527,0.09330616911193516,0.20391974525882717,0.0,18935.0,622.0,640.0,673.0,0.0018288850000000001,0.05,0.0,0.05,27.339061778077898,9.144425000000002e-05,1.6724101716125005e-07
mergesort,500,parallel,8,1,1027610.0,4363362.0,4.2461264487500125,0.23550876594699224,0.08070429740791268,0.18305381558564018,0.0,20693.0,652.0,728.0,682.0,0.0019603905,0.06,0.0,0.06,30.606147091612616,0.00011762343,2.30587854749415e-07
mergesort,500,serial,1,1,789644.0,1146285.0,1.4516478311745546,0.6888723136043828,0.09800783838111601,0.26374103396242016,0.0,13497.0,443.0,485.0,457.0,0.001533095,0.08,0.01,0.09,58.70477693815452,0.00013797855,2.1153422511224999e-07
mergesort,1000,parallel,2,1,1036641.0,1794739.0,1.731302350572667,0.5775998627098425,0.09265178509047718,0.27495549774065453,0.0,18023.0,751.0,647.0,631.0,0.0019609685,0.09,0.0,0.09,45.89568878847365,0.000176487165,3.4608577121930256e-07
mergesort,1000,parallel,4,1,1066370.0,2332489.0,2.1873167849808226,0.4571811485498967,0.09417781572406135,0.19350206931501449,0.0,19656.0,655.0,638.0,645.0,0.0018170685,0.05,0.0,0.05,27.516849254719897,9.0853425e-05,1.650868966846125e-07
mergesort,1000,parallel,8,1,1177369.0,5027882.0,4.2704385795787045,0.23416798564485006,0.08333180428695675,0.18522074165098626,0.0,21770.0,625.0,720.0,675.0,0.0031688834999999997,0.1,0.01,0.11,34.71254149923783,0.00034857718499999995,1.1046004900229472e-06
mergesort,1000,serial,1,1,918361.0,1704942.0,1.8565052305139265,0.5386464759505015,0.09478684108008655,0.4500786089064838,0.0,14316.0,886.0,494.0,488.0,0.003013002,0.07,0.0,0.07,23.232643058318583,0.00021091014,6.3547267364028e-07
mergesort,5000,parallel,2,1,2170960.0,2885750.0,1.3292506540885138,0.7523035605994975,0.09912492724169569,0.1931746175432244,0.0,20821.0,687.0,640.0,643.0,0.001998447,0.06,0.0,0.06,30.023313102624186,0.00011990681999999999,2.3962742470854e-07
mergesort,5000,parallel,4,1,2212332.0,3819911.0,1.7266445542531592,0.5791579960894376,0.0982000982289891,0.17932438261619757,0.0,22166.0,682.0,674.0,653.0,0.001963269,0.09,0.0,0.09,45.8419095905859,0.00017669421,3.4689826497249003e-07
mergesort,5000,parallel,8,1,3502603.0,37473904.0,10.698872809736073,0.09346779027880309,0.05418865978945767,0.18288209186803142,0.0,25665.0,603.0,716.0,685.0,0.0026494375,0.05,0.0,0.05,18.871930362576965,0.000132471875,3.5097595332031246e-07
mergesort,5000,serial,1,1,2042673.0,2722974.0,1.333044496108775,0.7501625061421813,0.1092439221407661,0.2576492461905339,0.0,20831.0,529.0,495.0,483.0,0.0019879775,0.06,0.0,0.06,30.181428109724582,0.00011927864999999998,2.3712327243037496e-07
mergesort,10000,parallel,2,1,4236778.0,20386411.0,4.811772294890126,0.20782363310540536,0.08022201029515016,0.32215314870505857,0.0,37572.0,1044.0,718.0,636.0,0.014818079,0.06,0.01,0.06999999999999999,4.723959158268761,0.00103726553,1.5370282567516867e-05
mergesort,10000,parallel,4,1,3710727.0,5476553.0,1.475870631280609,0.677566162511346,0.09898222065654252,0.16031868674714056,0.0,29577.0,646.0,662.0,622.0,0.00218261,0.09,0.0,0.09,41.2350351185049,0.0001964349,4.2874077708900005e-07
mergesort,10000,parallel,8,1,5396659.0,49811654.0,9.230091061895887,0.1083412929833649,0.060765999778932246,0.15036017042210217,0.0,32960.0,739.0,755.0,703.0,0.004664877499999999,0.05,0.0,0.05,10.718395070395742,0.00023324387499999998,1.0880541045003123e-06
mergesort,10000,serial,1,1,3519623.0,4531379.0,1.287461469594897,0.7767222737272693,0.10888957736848853,0.24627870227667337,0.0,33142.0,447.0,484.0,480.0,0.002492013,0.12,0.0,0.12,48.153841894083214,0.00029904156,7.4521545506028e-07
mergesort,50000,parallel,2,1,16498600.0,18022043.0,1.092337713502964,0.9154677968529983,0.07990444220032383,0.06745840768245459,0.0,144378.0,611.0,751.0,715.0,0.0042914024999999995,0.14,0.01,0.15000000000000002,34.953607824015585,0.000643710375,2.7624203125509373e-06
mergesort,50000,parallel,4,1,18403927.0,67298979.0,3.6567727637693848,0.2734651739664579,0.07752372148315927,0.12065494183903222,0.0,145806.0,652.0,865.0,644.0,0.005753315,0.09,0.0,0.09,15.643155293947922,0.00051779835,2.97905701403025e-06
mergesort,50000,parallel,8,1,16745230.0,26765550.0,1.5983984692954352,0.6256262247553291,0.0897918270662306,0.07827241339504035,0.0,155060.0,644.0,933.0,857.0,0.003797315,0.09,0.0,0.09,23.700957123651843,0.00034175834999999996,1.2977641088302498e-06
mergesort,50000,serial,1,1,16122455.0,14214431.0,0.8816542517873364,1.1342314722270628,0.07531901545764137,0.12628022633574712,0.0,149924.0,1364.0,662.0,507.0,0.0063896785,0.26,0.01,0.27,42.25564713467196,0.001725213195,1.1023557660007808e-05
mergesort,100000,parallel,2,1,33263917.0,29514832.0,0.8872927382544876,1.127023762154567,0.07498401641642036,0.13879250994681933,0.0,294482.0,1371.0,1056.0,688.0,0.012761161,0.3,0.02,0.32,25.076088296354854,0.00408357152,5.211111362173472e-05
mergesort,100000,parallel,4,1,33341020.0,29192508.0,0.8755733327894587,1.1421087903786822,0.07715497143924269,0.06049352238453529,0.0,297801.0,674.0,1033.0,693.0,0.005060505,0.17,0.0,0.17,33.59348523516922,0.00086028585,4.35348084535425e-06
mergesort,100000,parallel,8,1,33946134.0,55471766.0,1.6341114425577887,0.6119533674121714,0.08573275226079013,0.03844303531237686,0.0,314145.0,658.0,1150.0,734.0,0.005334227,0.14,0.0,0.14,26.245602221277796,0.0007467917800000001,3.983556876254061e-06
mergesort,100000,serial,1,1,32621536.0,33076325.0,1.0139413729629407,0.9862503165028158,0.08558512678760705,0.2338676160309569,0.0,292495.0,1637.0,738.0,526.0,0.0119570285,0.44,0.03,0.47,39.30742491748681,0.005619803394999999,6.719614935841175e-05
oddevensort,100,parallel,2,1,861912.0,1773808.0,2.057991999183211,0.48591053823187175,0.09181784922633267,0.2668714890284492,0.0,19106.0,1209.0,703.0,661.0,0.005539494000000001,0.07,0.0,0.07,12.636533228486211,0.0003877645800000001,2.1480195643225208e-06
oddevensort,100,parallel,4,1,895712.0,2342307.0,2.615022462577257,0.3824058929935316,0.09081515676487069,0.19260316898738974,0.0,20931.0,614.0,649.0,634.0,0.001812342,0.06,0.0,0.06,33.106334234929164,0.00010874052,1.9707501149784e-07
oddevensort,100,parallel,8,1,1045653.0,5872151.0,5.615774066540238,0.1780698418688484,0.07516839659696803,0.14993646759847523,0.0,23971.0,608.0,688.0,682.0,0.0020857865,0.06,0.0,0.06,28.7661273097702,0.00012514718999999999,2.6103031941493497e-07
oddevensort,100,serial,1,1,814300.0,1293314.0,1.5882524867984773,0.6296228139492807,0.09331151143360725,0.2564711221266123,0.0,16310.0,604.0,578.0,586.0,0.0017391635,0.06,0.0,0.06,34.499344081220656,0.00010434980999999999,1.8148138078393496e-07
oddevensort,500,parallel,2,1,1115186.0,2422392.0,2.172186523145018,0.4603656220793332,0.08431629170670289,0.21178936264712414,0.0,20781.0,721.0,729.0,696.0,0.0024419840000000003,0.06,0.0,0.06,24.5701855540413,0.00014651904000000001,3.577971513753601e-07
oddevensort,500,parallel,4,1,1169299.0,3370557.0,2.88254501201147,0.34691565815383035,0.08519966959878174,0.1665956767117453,0.0,24636.0,636.0,641.0,693.0,0.0018798865,0.05,0.0,0.05,26.597350425145347,9.399432500000001e-05,1.7669866264411252e-07
oddevensort,500,parallel,8,1,1327838.0,7147381.0,5.382720633089278,0.1857796583112052,0.07564771671323943,0.12211321146835465,0.0,29115.0,633.0,710.0,786.0,0.0020360760000000004,0.09,0.0,0.09,44.202672198876655,0.00018324684000000003,3.7310449299984014e-07
oddevensort,500,serial,1,1,1065188.0,1928687.0,1.8106540817207855,0.5522866074173778,0.0862655115482256,0.22457972623653302,0.0,16258.0,586.0,567.0,566.0,0.0018215039999999998,0.05,0.0,0.05,27.4498436456906,9.107519999999999e-05,1.6589384110079996e-07
oddevensort,1000,parallel,2,1,1522814.0,3541937.0,2.3259157060547118,0.4299381948351989,0.07630674739284023,0.2153757308886162,0.0,20902.0,701.0,635.0,588.0,0.0021292055,0.07,0.0,0.07,32.87611270964686,0.000149044385,3.1734612428611755e-07
oddevensort,1000,parallel,4,1,1585631.0,4666643.0,2.9430825961399596,0.33977979459752977,0.07924953894577542,0.16033205912068912,0.0,25298.0,658.0,654.0,681.0,0.0020288145,0.05,0.0,0.05,24.644934270728054,0.00010144072500000001,2.0580441377051252e-07
oddevensort,1000,parallel,8,1,1761256.0,8822430.0,5.009169592608911,0.19963388771574272,0.06326477545548871,0.1243488779717086,0.0,32484.0,560.0,711.0,756.0,0.003526993,0.06,0.0,0.06,17.011658373010665,0.00021161957999999998,7.463807773229399e-07
oddevensort,1000,serial,1,1,1477609.0,2965409.0,2.0068969531181793,0.4982816872815858,0.0756731993865828,0.2250340464410695,0.0,16603.0,629.0,600.0,572.0,0.0021341980000000003,0.06,0.0,0.06,28.11360520439059,0.00012805188000000002,2.7328806619224006e-07
oddevensort,5000,parallel,2,1,9108628.0,24730659.0,2.715080580741688,0.36831319375678584,0.03135868454623551,0.16864393862412355,0.0,44127.0,883.0,691.0,722.0,0.0050934694999999995,0.16,0.01,0.17,33.37607106511584,0.000865889815,4.410383363063142e-06
oddevensort,5000,parallel,4,1,9283521.0,28545297.0,3.0748351837627124,0.3252206834631989,0.02900501022465201,0.14097649057577186,0.0,32295.0,614.0,656.0,634.0,0.005820425,0.11,0.0,0.11,18.898963563657293,0.00064024675,3.7265081898687494e-06
