algo,input,mode,threads,n_runs,time_sec_mean,time_sec_std,time_cv,speedup,efficiency,ipc_mean,ipc_std,cpi_mean,cpi_std,branch_miss_rate_mean,cache_miss_rate_mean,instructions_mean,instructions_std,cycles_mean,cycles_std,branch_miss_rate_std,cache_miss_rate_std,stalled_be_ratio_mean,stalled_be_ratio_std,L1_dcache_load_misses_mean,L1_dcache_load_misses_std,LLC_load_misses_mean,LLC_load_misses_std,dTLB_load_misses_mean,dTLB_load_misses_std,iTLB_load_misses_mean,iTLB_load_misses_std,energy_pkg_joules_mean,energy_pkg_joules_std,energy_ram_joules_mean,energy_ram_joules_std,energy_total_joules_mean,energy_total_joules_std,power_watts_mean,power_watts_std,edp_mean,edp_std,ed2p_mean,ed2p_std,bottleneck
heapsort,500,serial,1,1,0.0030805015,,,1.0,1.0,0.4944997187721149,,2.022245841682348,,0.09188542289981008,0.41356647468825125,885334.0,,1790363.0,,,,0.0,,17029.0,,792.0,,605.0,,574.0,,0.08,,0.0,,0.08,,25.9697974501879,,0.00024644012,,7.5915915932018e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,1000,parallel,2,1,0.005472640500000001,,,0.32041214839527643,0.16020607419763822,0.5860150995408706,,1.706440671551769,,0.09557776443338767,0.23556693786404734,1056955.0,,1803631.0,,,,0.0,,18243.0,,1197.0,,650.0,,649.0,,0.06,,0.0,,0.06,,10.96362898312067,,0.00032835843,,1.7969876425344153e-06,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,1000,parallel,4,1,0.0148000975,,,0.11847898299318636,0.02961974574829659,0.04198400712051889,,23.818593521323717,,0.005244009752916225,0.2931949313218665,12081079.0,,287754310.0,,,,0.0,,20027.0,,653.0,,657.0,,648.0,,0.05,,0.01,,0.060000000000000005,,4.0540273467793035,,0.00088800585,,1.3142573160570375e-05,,"ILP/pipeline, Memory/cache, TLB"
heapsort,1000,parallel,8,1,0.005731471,,,0.30594248841178817,0.03824281105147352,0.04744569955266224,,21.076725802937155,,0.012367809609053624,0.3026052845829324,5259378.0,,110850468.0,,,,0.0,,21525.0,,593.0,,721.0,,695.0,,2.46,,0.16,,2.62,,457.125230154702,,0.01501645402,,8.606637073846342e-05,,"ILP/pipeline, Memory/cache, TLB"
heapsort,1000,serial,1,1,0.0017535005,,,1.0,1.0,0.7258727501549302,,1.3776519366329154,,0.0969284646784591,0.21338072481760514,1027221.0,,1415153.0,,,,0.0,,16488.0,,602.0,,593.0,,589.0,,0.06,,0.0,,0.06,,34.21726996941261,,0.00010521002999999999,,1.84485840210015e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,5000,parallel,2,1,0.011707246000000001,,,0.8221506150976924,0.4110753075488462,0.15270510741811757,,6.548569441504848,,0.07500744107831855,0.33054036062632053,2924627.0,,19152123.0,,,,0.0,,20609.0,,1038.0,,685.0,,639.0,,0.04,,0.0,,0.04,,3.4166874088064776,,0.00046828984000000005,,5.4823843561806414e-06,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,5000,parallel,4,1,0.002209552,,,4.356140747083571,1.0890351867708927,0.39582131180233876,,2.5263925164781678,,0.09687393608198824,0.16399598141403993,2459163.0,,6212811.0,,,,0.0,,21897.0,,737.0,,678.0,,685.0,,2.34,,0.1,,2.44,,1104.2962555305328,,0.00539130688,,1.191237289931776e-05,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,5000,parallel,8,1,0.053399338000000005,,,0.18024791805471443,0.022530989756839304,0.0392943841180954,,25.44892921580342,,0.0020904079349427012,0.28234857455946555,80561471.0,,2050203173.0,,,,0.0,,24291.0,,644.0,,749.0,,708.0,,0.34,,0.03,,0.37,,6.928924849218167,,0.01975775506,,0.0010550510405701503,,"ILP/pipeline, Memory/cache, TLB"
heapsort,5000,serial,1,1,0.0096251195,,,1.0,1.0,1.000683172033642,,0.9993172943717505,,0.0922471376852807,0.31463908174301364,2308462.0,,2306886.0,,,,0.0,,23434.0,,1785.0,,650.0,,626.0,,0.08,,0.0,,0.08,,8.311585118501647,,0.0007700095599999999,,7.411434031142419e-06,,"Branch, Memory/cache, TLB"
heapsort,10000,parallel,2,1,0.025683502,,,0.10016056221616507,0.05008028110808253,0.4166961050604844,,2.399830446830905,,0.09914011077319934,0.30713996904758584,4253533.0,,10207758.0,,,,0.0,,24838.0,,1492.0,,722.0,,699.0,,0.09,,0.01,,0.09999999999999999,,3.89355003067728,,0.0025683501999999997,,6.596422749840039e-05,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,10000,parallel,4,1,0.0070217775000000005,,,0.3663565243985586,0.09158913109963965,0.20087331972862826,,4.978261928219037,,0.08451139429536025,0.23339291398349699,4805118.0,,23921136.0,,,,0.0,,34693.0,,879.0,,730.0,,656.0,,0.1,,0.01,,0.11,,15.66554907215445,,0.000772395525,,5.423589518545688e-06,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,10000,parallel,8,1,0.02425995,,,0.10603789373020142,0.013254736716275178,0.04230644617053004,,23.63705984589609,,0.006698805716064603,0.3193650568935922,41010381.0,,969364830.0,,,,0.0,,29558.0,,736.0,,762.0,,644.0,,0.18,,0.02,,0.19999999999999998,,8.2440400742788,,0.00485199,,0.00011770903480049999,,"ILP/pipeline, Memory/cache, TLB"
heapsort,10000,serial,1,1,0.002572474,,,1.0,1.0,0.9157450725616121,,1.0920069678373499,,0.10895526887915931,0.21945362264536566,4048889.0,,4421415.0,,,,0.0,,22043.0,,600.0,,603.0,,562.0,,0.13,,0.01,,0.14,,54.42231874841107,,0.00036014636,,9.2646714729464e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,50000,parallel,2,1,0.0060559485,,,1.2861448541050176,0.6430724270525088,0.641050646496057,,1.5599391490609014,,0.10492445703089175,0.14110599347014927,19916866.0,,31069099.0,,,,0.0,,294452.0,,1098.0,,809.0,,726.0,,0.51,,0.03,,0.54,,89.16852578914765,,0.0032702121900000003,,1.980423660671222e-05,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,50000,parallel,4,1,0.008250307,,,0.9440651117588715,0.23601627793971788,0.22078857952815978,,4.529219772766635,,0.08772087368828158,0.18173610892409117,22691210.0,,102773477.0,,,,0.0,,308579.0,,1071.0,,757.0,,653.0,,0.17,,0.01,,0.18000000000000002,,21.817369947566803,,0.0014850552600000001,,1.2252161806964822e-05,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,50000,parallel,8,1,0.040291684,,,0.193311031626278,0.02416387895328475,0.0511918471568823,,19.53436055814522,,0.02114942673563059,0.20733694554302107,74499823.0,,1455306404.0,,,,0.0,,290129.0,,1384.0,,978.0,,827.0,,0.44,,0.02,,0.46,,11.41674793240213,,0.01853417464,,0.0007467731077956939,,"ILP/pipeline, Memory/cache, TLB"
heapsort,50000,serial,1,1,0.007788827,,,1.0,1.0,1.0099248818214464,,0.9901726534318608,,0.11010577418497852,0.10251885414493099,19466801.0,,19275494.0,,,,0.0,,294470.0,,1654.0,,729.0,,623.0,,0.24,,0.01,,0.25,,32.097259317738086,,0.00194720675,,1.516645650898225e-05,,"Branch, Memory/cache, TLB"
heapsort,100000,parallel,2,1,0.0121817725,,,1.0583704465011148,0.5291852232505574,0.5957022148345958,,1.678691089435789,,0.10301825341980672,0.05646729318087126,41193800.0,,69151665.0,,,,0.0,,780933.0,,2998.0,,735.0,,640.0,,0.48,,0.03,,0.51,,41.86582863864844,,0.006212703975,,7.568174643329569e-05,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,100000,parallel,4,1,0.0206624725,,,0.6239731474536747,0.15599328686341868,0.18406730329486898,,5.432795407438752,,0.082919194724265,0.0689126289919069,48749094.0,,264843854.0,,,,0.0,,791847.0,,2299.0,,950.0,,702.0,,1.27,,0.07,,1.34,,64.85187094622873,,0.02768771315,,0.0005720966115497634,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,100000,parallel,8,1,0.021171151,,,0.6089809665993124,0.07612262082491406,0.21930686955938042,,4.559820684181696,,0.0778077307520889,0.0679702631496549,46876846.0,,213750012.0,,,,0.0,,772281.0,,2812.0,,1199.0,,781.0,,0.55,,0.05,,0.6000000000000001,,28.34045253373329,,0.012702690600000002,,0.00026893058079888063,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,100000,serial,1,1,0.012892828,,,1.0,1.0,0.9839025149057214,,1.0163608536927269,,0.10830934344996448,0.05476900097693523,40119728.0,,40776121.0,,,,0.0,,756869.0,,1912.0,,665.0,,677.0,,0.49,,0.03,,0.52,,40.33250113939316,,0.00670427056,,8.643700719554368e-05,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,500000,parallel,2,1,0.069312239,,,0.9322439215965884,0.4661219607982942,0.6845145320321572,,1.460889364950724,,0.09885520511727339,0.05492253737215879,224588005.0,,328098228.0,,,,0.0,,6118992.0,,100576.0,,2461.0,,694.0,,1.88,,0.11,,1.99,,28.710658156635223,,0.13793135561,,0.00956033108563431,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,500000,parallel,4,1,0.0781982985,,,0.8263084330409056,0.2065771082602264,0.640752178754237,,1.5606657818069691,,0.09692690801889761,0.060829760958575355,225630497.0,,352133796.0,,,,0.0,,6082298.0,,68073.0,,3671.0,,785.0,,3.04,,0.15,,3.19,,40.79372647730948,,0.249452572215,,0.019506766703661377,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,500000,parallel,8,1,0.0711446575,,,0.9082328283047817,0.11352910353809771,0.24540928379783783,,4.074825469209941,,0.08439251788212063,0.0586365697421189,249055625.0,,1014858204.0,,,,0.0,,5940323.0,,68320.0,,2809.0,,764.0,,2.14,,0.13,,2.27,,31.906823080847637,,0.161498372525,,0.011489746400098534,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,500000,serial,1,1,0.0646159135,,,1.0,1.0,0.9653730187314493,,1.0358690170500646,,0.1052596900364427,0.06281955394730104,219968141.0,,227858182.0,,,,0.0,,6042115.0,,85994.0,,2081.0,,617.0,,2.38,,0.15,,2.53,,39.15444142099763,,0.16347826115499997,,0.010563297181921888,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,100,parallel,2,1,0.0018005115,,,1.3394763099263736,0.6697381549631868,0.5751782452170046,,1.7385914858840283,,0.09255195779708036,0.2141000277945817,817372.0,,1421076.0,,,,0.0,,17170.0,,624.0,,606.0,,672.0,,0.06,,0.0,,0.06,,33.32386380203625,,0.00010803069,,1.94510499697935e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,100,parallel,4,1,0.0026109215,,,0.9237131411266097,0.23092828528165243,0.08052190168174803,,12.418981408963306,,0.04080130221799924,0.25299254393474774,1468342.0,,18235312.0,,,,0.0,,18034.0,,829.0,,683.0,,635.0,,0.05,,0.0,,0.05,,19.150326809902175,,0.00013054607500000002,,3.408455539581126e-07,,"ILP/pipeline, Memory/cache, TLB"
insertionsort,100,parallel,8,1,0.021888232,,,0.11018443609333087,0.013773054511666358,0.04039632147586768,,24.75472922942722,,0.003065042349954171,0.3069249351346515,14098227.0,,348997792.0,,,,0.0,,19700.0,,1260.0,,955.0,,787.0,,1.38,,0.07,,1.45,,66.24564286416555,,0.0317379364,,0.0006946873151244448,,"ILP/pipeline, Memory/cache, TLB"
insertionsort,100,serial,1,1,0.0024117425,,,1.0,1.0,0.7342980301841416,,1.3618448625678972,,0.07970183486238532,0.2567463054702034,720574.0,,981310.0,,,,0.0,,14465.0,,721.0,,522.0,,500.0,,0.06,,0.0,,0.06,,24.878277842680138,,0.00014470455,,3.4899011317837496e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,500,parallel,2,1,0.006542118499999999,,,0.253568014703494,0.126784007351747,0.5750668084764092,,1.7389283910323658,,0.09168946804676356,0.22649293891262515,900795.0,,1566418.0,,,,0.0,,17465.0,,724.0,,646.0,,630.0,,0.06,,0.0,,0.06,,9.171341057182014,,0.00039252710999999993,,2.567958868082534e-06,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,500,parallel,4,1,0.013598534,,,0.12198903205301395,0.030497258013253488,0.43530831270642584,,2.297222384251608,,0.08915808423548467,0.21682101204209994,925758.0,,2126672.0,,,,0.0,,19088.0,,865.0,,750.0,,691.0,,0.06,,0.0,,0.06,,4.412240319434432,,0.00081591204,,1.109520761694936e-05,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,500,parallel,8,1,0.027169677500000003,,,0.06105600627758647,0.007632000784698309,0.039633513978332834,,25.231171794322552,,0.0024775546022699746,0.3456630432078804,22109648.0,,557852327.0,,,,0.0,,19639.0,,1067.0,,877.0,,743.0,,0.77,,0.02,,0.79,,29.076532100905503,,0.021464045225000002,,0.0005831711866086651,,"ILP/pipeline, Memory/cache, TLB"
insertionsort,500,serial,1,1,0.001658872,,,1.0,1.0,0.6814709440482074,,1.4674139942924107,,0.09322965139096016,0.22421067090520203,803842.0,,1179569.0,,,,0.0,,14570.0,,496.0,,534.0,,544.0,,0.06,,0.0,,0.06,,36.16915590835218,,9.953232e-05,,1.6511137874304e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,1000,parallel,2,1,0.001808506,,,0.8880415658007217,0.44402078290036084,0.5772228951387441,,1.7324330140432753,,0.09213669423844838,0.23450200763882087,1008383.0,,1746956.0,,,,0.0,,17599.0,,605.0,,644.0,,646.0,,0.06,,0.0,,0.06,,33.176555676342794,,0.00010851036,,1.9624163712216002e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,1000,parallel,4,1,0.001878081,,,0.8551433617612871,0.21378584044032178,0.42163261326193563,,2.371733040913414,,0.0894247053389671,0.2260384989425912,1037777.0,,2461330.0,,,,0.0,,17869.0,,658.0,,658.0,,642.0,,0.09,,0.0,,0.09,,47.921255792481794,,0.00016902728999999999,,3.1744694183048997e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,1000,parallel,8,1,0.0093368975,,,0.17200879628377627,0.021501099535472034,0.04080119804990816,,24.5090842375951,,0.004013052169293974,0.272502337624973,15953898.0,,391015430.0,,,,0.0,,18921.0,,642.0,,741.0,,709.0,,0.05,,0.0,,0.05,,5.355097879140261,,0.00046684487500000003,,4.358882746275313e-06,,"ILP/pipeline, Memory/cache, TLB"
insertionsort,1000,serial,1,1,0.0016060285,,,1.0,1.0,0.7354561616872443,,1.359700349380245,,0.09315023323926178,0.23419890268782062,911328.0,,1239133.0,,,,0.0,,14432.0,,518.0,,534.0,,483.0,,0.06,,0.0,,0.06,,37.35923739834006,,9.636170999999999e-05,,1.5475965256873498e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,5000,parallel,2,1,0.002038405,,,0.9320419641827802,0.4660209820913901,0.5661340875162227,,1.7663659935886564,,0.1040176870386616,0.22185435785345783,1886656.0,,3332525.0,,,,0.0,,18458.0,,744.0,,627.0,,572.0,,0.06,,0.0,,0.06,,29.434778662728945,,0.0001223043,,2.493056966415e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,5000,parallel,4,1,0.0168684445,,,0.11262917573698038,0.028157293934245094,0.35707659129295966,,2.8005196206758924,,0.09798829897068485,0.20873726075068358,1971823.0,,5522129.0,,,,0.0,,21946.0,,1401.0,,800.0,,693.0,,0.72,,0.03,,0.75,,44.461716668659044,,0.012651333375,,0.0002134083148871852,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,5000,parallel,8,1,0.0022868224999999997,,,0.8307942570969108,0.10384928213711385,0.1849512766518994,,5.406829399086121,,0.08289818276857101,0.20177216313368146,2222831.0,,12018468.0,,,,0.0,,19492.0,,625.0,,705.0,,660.0,,0.09,,0.0,,0.09,,39.35591852887577,,0.00020581402499999997,,4.7066014318556236e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,5000,serial,1,1,0.0018998790000000002,,,1.0,1.0,0.8024840506784078,,1.2461306852822998,,0.10592370283586641,0.2429670500466273,1786169.0,,2225800.0,,,,0.0,,15433.0,,634.0,,536.0,,482.0,,0.06,,0.0,,0.06,,31.58095857683568,,0.00011399274,,2.1657241287846001e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,10000,parallel,2,1,0.0023213599999999997,,,1.054877744081056,0.527438872040528,0.5673810673683582,,1.762483906342216,,0.104675806301335,0.21893472519179977,3080406.0,,5429166.0,,,,0.0,,21627.0,,639.0,,633.0,,569.0,,0.09,,0.01,,0.09999999999999999,,43.078195540545195,,0.00023213599999999995,,5.388712249599998e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,10000,parallel,4,1,0.0063848335,,,0.3835262109810694,0.09588155274526736,0.08893700133958321,,11.243914062064624,,0.04744629850926091,0.334037015615963,5078223.0,,57099103.0,,,,0.0,,23448.0,,884.0,,694.0,,636.0,,0.9,,0.04,,0.9400000000000001,,147.2238861044693,,0.00600174349,,3.8320132893358914e-05,,"ILP/pipeline, Memory/cache, TLB"
insertionsort,10000,parallel,8,1,0.0025939385000000002,,,0.9440281641218555,0.11800352051523194,0.19579920699549533,,5.107272983097458,,0.07581145193614769,0.20104953394314543,3589105.0,,18330539.0,,,,0.0,,23404.0,,712.0,,754.0,,691.0,,0.06,,0.0,,0.06,,23.130849092991216,,0.00015563631000000002,,4.0371101650693507e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,10000,serial,1,1,0.002448751,,,1.0,1.0,0.798493413215471,,1.2523584834257777,,0.10272463675290658,0.1947645702996378,2972779.0,,3722985.0,,,,0.0,,18757.0,,492.0,,536.0,,482.0,,0.06,,0.0,,0.06,,24.502287084313597,,0.00014692505999999998,,3.5978288760005995e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,50000,parallel,2,1,0.007619076,,,0.606026898799802,0.303013449399901,0.9503534688748604,,1.0522400693543184,,0.09773158065242211,0.15949478201502,13390947.0,,14090491.0,,,,0.0,,71344.0,,2742.0,,894.0,,715.0,,0.1,,0.01,,0.11,,14.437446220512829,,0.00083809836,,6.38553510031536e-06,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,50000,parallel,4,1,0.030957081499999997,,,0.1491537566291577,0.037288439157289424,0.06303552731684739,,15.864069716963117,,0.03305364434361681,0.33927033168978843,33739737.0,,535249540.0,,,,0.0,,60247.0,,1072.0,,831.0,,761.0,,1.08,,0.05,,1.1300000000000001,,36.50214895095974,,0.034981502095,,0.0010829252113473357,,"ILP/pipeline, Memory/cache, TLB"
insertionsort,50000,parallel,8,1,0.004420004,,,1.0446517695459099,0.13058147119323874,0.2642926982964866,,3.783683796206085,,0.08332119296195623,0.1485929536893419,15031597.0,,56874810.0,,,,0.0,,61519.0,,637.0,,865.0,,827.0,,0.08,,0.0,,0.08,,18.099531131646035,,0.00035360032,,1.56291482880128e-06,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,50000,serial,1,1,0.004617365,,,1.0,1.0,1.0001800961034142,,0.999819936325352,,0.09609585025493525,0.13965309936786466,13550762.0,,13548322.0,,,,0.0,,56169.0,,525.0,,596.0,,534.0,,0.11,,0.0,,0.11,,23.823111233354954,,0.00050791015,,2.3452065497547503e-06,,"Branch, Memory/cache, TLB"
insertionsort,100000,parallel,2,1,0.0126087125,,,0.6511169954902215,0.32555849774511075,1.2134526299370376,,0.8240947980407665,,0.07866880563609688,0.156920736437018,27025875.0,,22271883.0,,,,0.0,,131990.0,,3212.0,,842.0,,724.0,,0.18,,0.01,,0.19,,15.068945382012636,,0.0023956553750000002,,3.020612987245469e-05,,"Branch, Memory/cache, TLB"
insertionsort,100000,parallel,4,1,0.021407182000000004,,,0.38350433046255217,0.09587608261563804,0.12918990701139021,,7.740542764782961,,0.0554849193994303,0.2971195403051536,36941822.0,,285949753.0,,,,0.0,,135343.0,,2436.0,,924.0,,789.0,,0.45,,0.02,,0.47000000000000003,,21.95524847688967,,0.010061375540000002,,0.00021538569735512835,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,100000,parallel,8,1,0.0057447625,,,1.4290837958923452,0.17863547448654316,0.39930779888792134,,2.5043337565282124,,0.08307032360131097,0.09159660037154962,28773190.0,,72057671.0,,,,0.0,,132924.0,,646.0,,930.0,,926.0,,0.19,,0.01,,0.2,,34.81432000017407,,0.0011489525000000001,,6.600459236281251e-06,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,100000,serial,1,1,0.008209747,,,1.0,1.0,1.0458388226551047,,0.9561702801023084,,0.09198966629017806,0.08322530951173232,27451898.0,,26248689.0,,,,0.0,,115826.0,,568.0,,637.0,,564.0,,0.2,,0.01,,0.21000000000000002,,25.579350983653946,,0.0017240468700000001,,1.4153988618841891e-05,,"Branch, Memory/cache, TLB"
insertionsort,500000,parallel,2,1,0.0224438605,,,1.680364948801923,0.8401824744009615,1.1483954667639005,,0.8707801701951431,,0.07834918433183359,0.15228620314327035,148197061.0,,129047062.0,,,,0.0,,729932.0,,11086.0,,1383.0,,703.0,,0.6,,0.02,,0.62,,27.624481091388,,0.01391519351,,0.00031231066196894537,,"Branch, Memory/cache, TLB"
insertionsort,500000,parallel,4,1,0.031811868,,,1.185528510931832,0.296382127732958,0.5406184602891229,,1.8497333580973165,,0.06669965591531998,0.21800888973856522,154477033.0,,285741321.0,,,,0.0,,810002.0,,19318.0,,1734.0,,856.0,,1.55,,0.07,,1.62,,50.92439085941134,,0.05153522616,,0.001639431811952067,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,500000,parallel,8,1,0.0186834455,,,2.018571815353865,0.2523214769192331,0.5476700334339702,,1.825916955378872,,0.07289820778641992,0.06913942839970169,153980039.0,,281154764.0,,,,0.0,,808638.0,,3298.0,,1443.0,,970.0,,0.69,,0.02,,0.71,,38.00155597638562,,0.013265246304999999,,0.00024784050638354386,,"ILP/pipeline, Branch, Memory/cache, TLB"
insertionsort,500000,serial,1,1,0.0377138765,,,1.0,1.0,1.487304048886858,,0.6723574784513155,,0.06658105172349836,0.0781354502893367,150763728.0,,101367120.0,,,,0.0,,723338.0,,2494.0,,1259.0,,558.0,,0.77,,0.02,,0.79,,20.947196981991496,,0.029793962435,,0.0011236458197192293,,"Branch, Memory/cache, TLB"
mergesort,100,parallel,2,1,0.001845915,,,0.8023015685987708,0.4011507842993854,0.543156531930734,,1.8410898906901572,,0.0906851230104619,0.2391557745209269,810540.0,,1492277.0,,,,0.0,,17571.0,,616.0,,634.0,,607.0,,0.06,,0.0,,0.06,,32.50420523155183,,0.0001107549,,2.044441312335e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
mergesort,100,parallel,4,1,0.0499928485,,,0.029623847098850548,0.007405961774712637,0.039900383190935806,,25.062415947603494,,0.0023352230747751552,0.3123081665750781,21594417.0,,541208261.0,,,,0.0,,19382.0,,1155.0,,824.0,,710.0,,2.75,,0.12,,2.87,,57.40821109643313,,0.143479475195,,0.007172947666283143,,"ILP/pipeline, Memory/cache, TLB"
mergesort,100,parallel,8,1,0.003432927,,,0.431404600214336,0.053925575026792,0.04740997053396143,,21.092609608007766,,0.011852390503010018,0.2110607609626703,4115005.0,,86796194.0,,,,0.0,,19685.0,,716.0,,693.0,,652.0,,0.05,,0.0,,0.05,,14.564830536740223,,0.00017164635000000003,,5.892493893664501e-07,,"ILP/pipeline, Memory/cache, TLB"
mergesort,100,serial,1,1,0.0014809805,,,1.0,1.0,0.69225613909625,,1.4445520140933874,,0.09358576834139164,0.2255637517600824,693091.0,,1001206.0,,,,0.0,,13617.0,,410.0,,491.0,,468.0,,0.05,,0.0,,0.05,,33.76141684512389,,7.4049025e-05,,1.096651620690125e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
mergesort,500,parallel,2,1,0.001801473,,,0.8579620677079257,0.42898103385396286,0.5891433000087554,,1.6973799073759113,,0.09499037873928656,0.20131686992488063,908403.0,,1541905.0,,,,0.0,,18045.0,,638.0,,622.0,,629.0,,0.03,,0.0,,0.03,,16.653038929809107,,5.404419e-05,,9.735914909187e-08,,"ILP/pipeline, Branch, Memory/cache, TLB"
mergesort,500,parallel,4,1,0.0149864685,,,0.10313273604118275,0.02578318401029569,0.045639018161265824,,21.911076098668296,,0.01048879384952601,0.3445446758391777,5250197.0,,115037466.0,,,,0.0,,19872.0,,1382.0,,698.0,,661.0,,0.13,,0.01,,0.14,,9.34176053551242,,0.0020981055900000005,,3.144319333420892e-05,,"ILP/pipeline, Memory/cache, TLB"
mergesort,500,parallel,8,1,0.0026364595,,,0.5862390452043735,0.07327988065054669,0.12286017860116953,,8.139333764491864,,0.05351461363080134,0.20456182472989196,1255532.0,,10219194.0,,,,0.0,,21077.0,,715.0,,704.0,,660.0,,0.07,,0.0,,0.07,,26.550758697412196,,0.000184552165,,4.865643086598175e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
mergesort,500,serial,1,1,0.0015455955,,,1.0,1.0,0.6934945041047962,,1.4419724944913002,,0.09840879486142928,0.23083747704623764,789660.0,,1138668.0,,,,0.0,,13603.0,,519.0,,487.0,,500.0,,0.05,,0.0,,0.05,,32.34999066702769,,7.727977500000001e-05,,1.1944327248101251e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
mergesort,1000,parallel,2,1,0.011097492,,,0.1417345018135629,0.07086725090678145,0.5286360150648425,,1.8916607486104404,,0.07856384559853921,0.22043665161856926,1056090.0,,1997764.0,,,,0.0,,18691.0,,1033.0,,665.0,,612.0,,0.05,,0.0,,0.05,,4.505522509049793,,0.0005548746,,6.1577164345032e-06,,"ILP/pipeline, Branch, Memory/cache, TLB"
mergesort,1000,parallel,4,1,0.0139975075,,,0.11236982727103378,0.028092456817758446,0.04362826847082366,,22.92091882282123,,0.008466261355555333,0.2784459556098766,7841120.0,,179725675.0,,,,0.0,,22105.0,,1233.0,,680.0,,666.0,,0.89,,0.05,,0.9400000000000001,,67.15481309797477,,0.013157657050000002,,0.0001841744032398029,,"ILP/pipeline, Memory/cache, TLB"
mergesort,1000,parallel,8,1,0.0038635559999999998,,,0.4071113502690268,0.05088891878362835,0.04843244100655833,,20.647317773320328,,0.014510225424122706,0.2915468371281098,4697254.0,,96985696.0,,,,0.0,,21684.0,,643.0,,697.0,,770.0,,0.03,,0.0,,0.03,,7.764867391594686,,0.00011590667999999999,,4.478119489540799e-07,,"ILP/pipeline, Memory/cache, TLB"
mergesort,1000,serial,1,1,0.0015728975,,,1.0,1.0,0.6954330980556079,,1.4379528423308354,,0.10090632172309079,0.2092998867402156,918366.0,,1320567.0,,,,0.0,,13617.0,,461.0,,481.0,,509.0,,0.06,,0.0,,0.06,,38.14616019162088,,9.437384999999999e-05,,1.4844039273037498e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
mergesort,5000,parallel,2,1,0.002136204,,,0.9068485500448458,0.4534242750224229,0.7028890567245442,,1.4226996286725389,,0.08678880063448936,0.22636701315903135,2178670.0,,3099593.0,,,,0.0,,21219.0,,694.0,,646.0,,616.0,,0.09,,0.0,,0.09,,42.130807731845834,,0.00019225836,,4.1070307766544e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
mergesort,5000,parallel,4,1,0.0670778655,,,0.028880070729143878,0.0072200176822859695,0.03941657380749287,,25.3700386259829,,0.002711260073165558,0.3726635514018692,50649326.0,,1284975357.0,,,,0.0,,22096.0,,647.0,,652.0,,710.0,,0.27,,0.01,,0.28,,4.174253278825637,,0.01878180234,,0.0012598432112101053,,"ILP/pipeline, Memory/cache, TLB"
